,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,71376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:38:00.000Z,0.9997055527503573,43057977574.50729,41.0924,0.01908947,-0.00677063,-0.10976763,0.03027967,-0.04937245,-0.0918299,94982859416.87892,5.6528,98573927592.09,,2024-01-15T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:40:42.064466
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:38:00.000Z,317.1533599358559,1594673970.1985226,113.7641,0.18364655,3.70380651,5.34342869,28.73868828,28.23218153,49.86235709,48108853997.97564,2.8631,48108853997.98,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:39:00.000Z,95.19670605932195,2226504780.799977,-12.5847,1.27454995,-5.80729025,-0.11213241,25.20420891,51.87197912,295.51776403,41190141016.53654,2.4511,53998361938.67,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:40:42.064466
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:39:00.000Z,0.5738162648444021,1191402861.3349407,117.7821,0.36056644,-1.09297665,1.0540655,-7.87413643,-8.3734864,16.88376372,31139184834.748566,1.8532,57381626484.44,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:40:42.064466
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:39:00.000Z,1.0003958866319484,5286009562.352451,66.3066,0.01915775,0.02552284,0.03556164,0.03084529,0.04422983,0.0416007,25493819466.183697,1.5172,25493819466.18,,2024-01-15T17:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:40:42.064466
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:38:00.000Z,0.5282194184063388,383387063.251,32.0863,0.52664617,-3.47186886,2.856569,-14.89115376,37.43405574,113.48778839,18696442975.928074,1.1127,23769873828.29,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:38:00.000Z,36.149213330846024,533351853.7643638,-5.8186,1.48847816,-3.14413428,5.59982142,-18.09896955,58.21027373,297.22555447,13254051724.20066,0.7888,26027433598.21,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:39:00.000Z,0.08073641805284791,319188738.8872881,-21.9953,0.35062251,-1.52265258,1.59376791,-14.89107462,2.81343039,36.94575363,11518248679.080153,0.6855,11518248679.08,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:40:42.064466
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8130604632.863012,,2024-01-15T17:38:00.000Z,0.11346139119792915,292020721.5499352,-20.2814,0.09102947,-0.05370926,9.92868887,10.60993225,9.87233159,28.94759747,10011086305.64346,0.5958,10011092928.61,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:38:00.000Z,7.546901580254941,207311154.89762673,25.4127,0.99070153,-1.39087859,4.4075324,3.26667104,36.28796043,104.48745154,9567995608.780716,0.5696,10566152598.13,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:38:00.000Z,15.489027037974253,772683711.7333598,35.0277,1.24657995,1.20662335,13.42003342,5.44326811,9.22972704,110.47960366,8799315802.615587,0.5237,15489027037.97,,2024-01-15T17:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:40:42.064466
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8148850818.061634,,2024-01-15T17:39:00.000Z,2.386775971547779,73215244.27201475,-5.8868,0.65663736,3.52294029,6.75763999,5.50336179,1.72011263,18.18849888,8250522459.467875,0.491,12175432420.5,,2024-01-15T17:39:00.000Z,,,,,,2024-01-15 12:40:42.064466
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:38:00.000Z,0.8498234776649396,352960639.911045,23.308,1.31230712,-1.98588875,4.50526498,-1.49307313,-3.87298007,63.27086085,8126565182.034661,0.4836,8498234776.65,,2024-01-15T17:38:00.000Z,,,,,,2024-01-15 12:40:42.064466
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:42:00.000Z,42603.352669848515,23234901226.864223,73.7239,0.41571122,-0.89303727,-6.12079179,0.2540717,16.60578839,49.85241185,835000405937.545,49.7206,894670406066.82,,2024-01-15T17:42:00.000Z,,,,,,2024-01-15 12:42:44.539332
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:42:00.000Z,2528.517502039693,10808999892.78534,21.8359,0.32646076,-0.30703878,11.07772692,12.35383851,25.81574149,61.21401731,303879304629.32684,18.0947,303879304629.33,,2024-01-15T17:42:00.000Z,,,,,,2024-01-15 12:42:44.539332
2,825,Tether USDt,USDT,tether,71376,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:41:00.000Z,0.999611884492747,43088106300.62116,41.2034,0.00201147,-0.00711843,-0.12449794,0.01807395,-0.05656705,-0.10246845,94973959917.50137,5.6523,98564691624.54,,2024-01-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:42:44.539332
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:41:00.000Z,316.68795241298875,1595481837.5971103,113.8288,0.04066686,3.46980242,5.15044375,28.5614154,28.04477536,49.71561563,48038256535.05832,2.8589,48038256535.06,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:42:00.000Z,95.28370640890464,2229933532.66907,-12.5095,1.25162547,-5.60337874,-0.25022925,25.32669621,52.23899493,295.85025481,41227784720.98956,2.4533,54047711086.98,,2024-01-15T17:42:00.000Z,,,,,,2024-01-15 12:42:44.539332
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:42:00.000Z,0.573908679998857,1191636300.078429,117.8944,0.32557632,-1.07824786,1.06678174,-7.86831461,-8.40177772,16.94753142,31144199911.441944,1.8545,57390867999.89,,2024-01-15T17:42:00.000Z,,,,,,2024-01-15 12:42:44.539332
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:42:00.000Z,1.00021942390182,5288083131.399708,66.4758,0.02038583,0.0098275,-0.00602708,0.01127691,0.0269133,0.01832684,25489322537.473255,1.5178,25489322537.47,,2024-01-15T17:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:42:44.539332
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:41:00.000Z,0.5280443980483284,383333949.91187936,32.0383,0.54972894,-3.50177656,2.64644847,-14.8502662,37.27393549,113.51668722,18690248091.701664,1.1123,23761997912.17,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:41:00.000Z,36.1185210017018,533948805.3296965,-5.7329,1.38371109,-3.26784246,5.41798765,-17.91298134,58.172487,297.21570536,13242798430.407223,0.7881,26005335121.23,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
9,74,Dogecoin,DOGE,dogecoin,873,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142664846383.70523,142664846383.70523,True,,10,,,,2024-01-15T17:42:00.000Z,0.08074008007940756,319042263.56881213,-22.1025,0.27699807,-1.55528072,1.4896988,-14.9093405,2.68083041,37.00172051,11518771121.536737,0.6859,11518771121.54,,2024-01-15T17:42:00.000Z,,,,,,2024-01-15 12:42:44.539332
10,1958,TRON,TRX,tron,897,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88233417552.4033,88233475924.3871,True,,11,71659659264.0,8124674893.556386,,2024-01-15T17:41:00.000Z,0.113378642558492,292301133.921033,-20.0766,-0.00505628,-0.10566853,9.87532821,10.53811543,9.7890786,28.90393978,10003785110.38811,0.5954,10003791728.52,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
11,6636,Polkadot,DOT,polkadot-new,661,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1267804476.715794,1400064978.4241457,True,,12,,,,2024-01-15T17:41:00.000Z,7.553297759509452,207599413.8842845,25.5738,0.99269219,-1.33792021,4.23418528,3.49081343,36.42401618,104.99871683,9576104713.473461,0.5698,10575107664.7,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
12,1975,Chainlink,LINK,chainlink,1568,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,13,,,,2024-01-15T17:41:00.000Z,15.471825795223522,772066315.657483,34.7139,1.12873005,1.0164631,13.0818586,5.38308687,9.17679946,110.40928168,8789543777.117146,0.5231,15471825795.22,,2024-01-15T17:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-15 12:42:44.539332
13,11419,Toncoin,TON,toncoin,187,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456764504.8469152,5101204539.361079,True,,14,3414166606.0,8161650885.870392,,2024-01-15T17:41:00.000Z,2.3905250761715147,73276505.38907099,-5.8922,0.60686466,3.57602003,6.82009777,6.2071411,1.88170355,18.20760346,8263482231.25616,0.4918,12194557370.02,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
14,3890,Polygon,MATIC,polygon,1239,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562650827.633085,10000000000.0,False,,15,,,,2024-01-15T17:41:00.000Z,0.8490799613724803,354131848.70580727,23.8004,1.26504956,-2.17176522,4.35290697,-1.51788925,-3.87659049,63.21317806,8119455195.345217,0.4832,8490799613.72,,2024-01-15T17:41:00.000Z,,,,,,2024-01-15 12:42:44.539332
0,1,Bitcoin,BTC,bitcoin,10707,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19599406.0,19599406.0,False,,1,,,,2024-01-15T17:58:00.000Z,42702.036857616215,23326713612.921295,75.1238,0.45358825,-0.59447848,-6.32924949,0.4874393,17.47681901,50.11724668,836934557399.3844,49.7714,896742774009.94,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
1,1027,Ethereum,ETH,ethereum,8248,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180819.14963801,120180819.14963801,True,,2,,,,2024-01-15T17:58:00.000Z,2533.3675199532495,10810764975.345163,23.5001,0.36584801,0.12753212,9.80461653,12.59216376,26.77273442,61.48524893,304462183755.0684,18.106,304462183755.07,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
2,825,Tether USDt,USDT,tether,71377,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,95010835095.95918,98602960962.7516,True,,3,,,,2024-01-15T17:57:00.000Z,0.9997025752282155,43140529557.79599,41.8321,0.01685521,-0.00998795,-0.09727885,0.0264198,-0.03706941,-0.08976052,94982576520.01372,5.6485,98573633999.59,,2024-01-15T17:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-15 12:59:50.246834
3,1839,BNB,BNB,bnb,2008,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151689561.1880184,151689561.1880184,False,,4,,,,2024-01-15T17:57:00.000Z,316.78629417162995,1597007598.6508744,113.5682,-0.14204653,3.41510591,4.59192734,28.60129368,28.38923226,49.71011027,48053173953.27306,2.8577,48053173953.27,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
4,5426,Solana,SOL,solana,614,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,432684519.4713864,567229310.4871085,True,,5,,,,2024-01-15T17:58:00.000Z,95.38764746730706,2214727268.8735113,-13.6699,0.90894077,-5.15849214,-0.91242537,25.07762631,54.07284113,296.59111812,41272758407.89776,2.4562,54106669501.87,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
5,52,XRP,XRP,xrp,1199,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54266821529.0,99988013070.0,False,,6,,,,2024-01-15T17:58:00.000Z,0.576212975745754,1198910718.029536,118.6479,0.567677,-0.82967867,1.04558801,-7.51268693,-7.71365516,17.33764694,31269246717.48884,1.8595,57621297574.58,,2024-01-15T17:58:00.000Z,,,,,,2024-01-15 12:59:50.246834
6,3408,USDC,USDC,usd-coin,16210,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25483730797.828663,25483730797.828663,False,,7,,,,2024-01-15T17:58:00.000Z,1.0002207548033772,5300323881.727583,68.3751,0.00070787,0.00936598,0.01197441,0.01577903,0.01347829,0.02502972,25489356453.810257,1.5158,25489356453.81,,2024-01-15T17:58:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-15 12:59:50.246834
7,2010,Cardano,ADA,cardano,1024,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35395220857.908,36528237975.525,False,,8,,,,2024-01-15T17:57:00.000Z,0.5276040106437392,383007892.8471378,31.9453,0.15474025,-3.44739636,1.98780935,-15.29833758,37.82628337,113.10744333,18674660482.25319,1.1106,23742180478.97,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
8,5805,Avalanche,AVAX,avalanche,636,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366648413.69842523,434681323.69842523,False,,9,,,,2024-01-15T17:57:00.000Z,36.26788008773615,534966383.249523,-5.6903,1.2029917,-2.55507012,4.6779916,-18.66561546,59.52814755,298.71036499,13297560702.373163,0.7908,26112873663.17,,2024-01-15T17:57:00.000Z,,,,,,2024-01-15 12:59:50.246834
